,TARGET
122511,0
103328,0
20439,1
191979,1
93661,0
10242,0
244409,0
149646,0
202189,0
217689,0
130829,0
180467,0
172766,0
117925,0
133872,0
44414,0
46597,0
168895,0
129586,0
93834,0
18452,1
301483,0
275533,0
236412,0
21992,0
165248,0
8116,0
287875,0
44260,0
270927,0
305125,0
50161,0
132043,0
302456,0
174474,0
34429,0
268999,0
182993,0
46495,0
96039,0
236389,0
173268,1
158297,0
290616,0
293327,0
73477,0
162087,0
171369,0
234387,0
119090,0
175434,0
213969,0
92309,0
18122,0
56980,0
86923,0
273889,0
274770,0
286337,0
168898,0
241637,0
213701,1
228090,0
108112,0
188521,0
182730,0
40971,0
39374,0
50096,0
9124,0
268046,0
263961,0
73771,0
260141,0
127182,0
189414,0
144101,0
271955,1
176390,0
14235,0
83484,0
231435,0
99326,0
25195,0
88043,0
7731,0
2351,0
169668,1
306031,0
79937,0
144348,0
111799,0
263119,0
244822,0
275972,0
43474,0
255629,0
112318,0
171292,0
105250,0
183510,0
36589,0
12637,0
74592,0
234868,0
147481,0
190128,0
118344,1
262695,0
49169,0
190821,0
225172,0
299385,1
233111,0
80858,0
107095,0
130629,0
211930,0
172747,0
191047,0
1708,0
182259,1
127612,0
174363,0
67840,0
220069,0
298502,0
156539,1
37757,0
299415,0
204099,0
203166,0
19425,0
94436,0
173450,0
91587,0
177345,0
117890,0
201919,0
223548,1
274559,0
281451,0
196143,0
135366,0
77861,0
124253,0
116791,0
190978,0
123120,0
222188,0
187616,0
286137,0
285215,1
255786,0
37770,0
160378,0
128355,0
282367,0
19753,0
120704,0
237222,0
112251,1
49684,0
173213,0
288128,0
13626,0
268592,0
26659,1
42605,0
84083,1
94764,0
135650,0
289003,0
67745,0
108133,0
118326,0
293948,0
146940,0
87148,0
116794,0
100353,0
173966,0
305418,0
282781,0
164632,0
94850,0
15701,0
214178,0
124338,0
504,0
128592,0
203976,0
220119,0
22873,0
79960,0
80331,0
234597,0
130258,0
253409,0
266555,0
229222,0
293696,0
237678,0
302026,0
15437,0
37308,0
115597,0
90705,1
7207,0
163143,0
21773,0
157126,0
180458,0
80066,1
264455,0
244090,0
265769,0
261650,0
245171,0
160906,0
96853,0
22429,0
20606,0
176686,1
148739,0
267741,0
157238,0
257485,0
45644,1
291986,0
186022,0
277812,0
38592,0
207575,0
191802,0
54644,0
187992,0
180603,0
114039,0
230688,0
22064,0
175290,0
43933,0
76632,0
52750,0
197679,1
123753,0
287336,0
204260,0
143478,0
18911,0
196846,0
69737,0
187814,0
39638,0
240317,1
228868,0
245456,0
175055,0
259078,0
296088,0
91529,0
202454,0
58055,0
92677,0
289637,0
22622,0
243474,0
57491,0
54105,0
182910,0
149604,0
144724,0
225510,0
268893,0
11311,0
195804,0
225352,0
137363,0
232684,0
173684,0
72358,0
98993,0
185526,0
197524,0
270722,1
280448,1
222013,0
183992,0
151425,0
213586,0
116769,0
139147,0
290009,0
267401,0
83014,0
173109,0
221121,0
76968,0
261914,0
72879,0
168467,0
236421,0
9745,0
196518,0
210327,0
100495,0
271186,0
244441,0
37618,0
246038,0
161997,0
76409,0
8473,0
58504,0
140095,0
56557,0
14629,0
192845,1
286623,0
297477,0
153753,0
72708,0
283794,0
223310,0
196358,0
125476,0
126181,0
306729,0
80854,0
6141,0
199456,0
93032,0
5221,0
188403,0
66053,0
150266,0
290823,0
144309,0
253283,0
244480,0
198740,0
147582,1
32738,0
87822,0
65582,0
17487,0
160837,0
111082,0
25391,0
253447,0
265047,0
291836,0
130334,0
89543,0
200312,0
167498,0
2727,0
26456,0
125414,0
89974,0
246244,0
230656,0
33979,0
248448,0
38473,0
50596,0
158336,0
26488,1
103016,0
204231,0
282081,0
53312,0
129434,0
81462,0
124491,1
248842,1
123051,0
107883,0
184587,0
170577,0
149015,0
88312,0
184964,0
148985,0
225141,0
215796,0
47828,0
83362,1
80955,0
306076,0
219904,0
89358,0
271485,0
91386,0
276561,0
117377,0
101631,0
139589,0
89346,0
174467,0
303659,0
60708,1
234917,0
73137,0
267916,0
207790,0
147623,0
240446,0
74707,0
18487,0
260473,0
206485,0
191278,1
273386,0
195961,0
58325,0
78637,0
292858,0
280207,0
135169,0
129253,0
64950,0
276832,0
97982,0
176804,0
286998,0
37782,0
203584,0
159678,0
152382,0
291505,0
268352,0
223950,0
157232,0
71424,0
191185,0
292265,0
91125,0
232960,0
163504,0
58397,0
273181,0
162871,0
21108,0
202647,0
51140,0
129020,0
186116,0
263964,0
192529,0
283319,0
164717,0
14121,0
236141,0
138450,1
257516,0
143605,0
163459,0
50767,0
154455,0
47004,0
72712,0
75690,0
123607,0
201540,0
113164,0
116203,0
79188,0
306904,0
271832,0
181387,1
46478,0
166044,1
186973,0
307322,0
54090,0
283138,0
285425,1
213406,0
160739,1
239759,0
176656,0
28002,0
129594,0
238253,0
281760,0
86118,0
38113,0
98191,0
212247,0
6669,0
224395,0
215533,0
108140,0
124106,1
247446,0
291245,0
280978,0
22001,0
212087,0
240430,0
300335,0
279742,0
78112,0
195336,0
103559,0
187840,0
176024,0
129855,0
294025,0
184868,0
121687,0
286559,0
244022,0
270128,0
40621,0
283813,0
169494,0
209854,0
32969,1
110543,0
291186,0
67859,0
133135,0
14666,0
282524,0
142963,0
72946,0
267597,0
101997,1
179531,0
241039,0
257179,0
131880,1
256743,0
165243,0
218929,1
277672,0
19021,0
169238,0
85435,0
254339,0
9271,0
168145,0
50719,0
267969,0
286869,0
209664,0
26094,0
194985,0
286383,0
161163,1
152590,1
258686,0
65116,0
95904,0
94069,1
195928,0
34920,0
245904,0
57298,0
228053,0
23831,0
225339,0
65518,0
220809,0
134955,0
279982,0
162967,0
305327,0
179268,0
197100,0
288823,0
100653,0
46806,0
148388,1
31254,0
259457,0
49029,0
180806,0
175375,0
115580,0
193037,0
68516,0
186933,0
245138,0
273760,0
276419,0
275348,0
100556,0
84600,0
203581,0
143600,0
76042,0
186100,0
103297,0
288042,0
186845,0
34217,0
234538,0
255045,0
108830,0
280189,0
205030,0
297453,0
277731,0
148553,0
224487,0
277017,0
78387,0
256727,0
215405,0
286445,0
282861,0
68243,1
143973,0
7704,0
83243,0
284956,0
86618,0
24867,0
40,1
96905,0
181278,0
138942,0
76891,0
174181,0
189813,0
135855,0
70032,0
301377,0
224182,1
63706,0
87682,0
176103,0
150317,0
167367,0
193487,0
144992,0
117102,0
290884,0
178202,0
170822,0
115421,0
304873,0
30603,0
243497,1
149373,1
239889,0
229018,0
35389,0
243818,0
290102,0
254433,0
35091,0
152221,0
16230,0
189268,0
95183,0
251719,0
226458,0
250895,0
53015,1
255573,0
161956,1
161023,0
181178,0
86297,0
300636,0
300506,0
237630,0
295797,0
177461,0
237621,0
46994,0
97510,0
76153,1
266985,0
256680,0
180870,0
217886,0
94793,0
190501,0
255360,0
182534,0
214493,0
247980,0
71227,0
1901,0
220210,0
106146,0
224719,0
303157,0
266908,0
94626,0
99657,0
19305,0
282161,0
216497,0
257967,0
57886,0
208291,0
278153,0
133571,0
142584,0
224732,0
197748,0
6835,0
155832,0
75940,0
236709,0
226931,0
235714,0
176190,0
133069,0
49473,1
163341,0
90442,0
148535,0
103605,0
89580,0
83850,0
281332,0
111811,0
249017,0
192692,0
217115,0
296078,1
111473,0
12730,0
217509,0
192739,0
92938,0
272807,0
240223,0
201107,0
118390,0
246177,0
48922,0
119323,0
137150,0
154130,0
259766,1
56406,0
32862,1
225093,0
93435,1
245750,0
42802,1
209305,0
92597,0
233854,0
23694,0
19471,0
38998,0
290002,0
215464,0
282826,0
44528,0
21603,0
43565,0
235147,0
203506,0
42017,1
159567,0
278868,0
12027,0
88928,0
257181,0
168222,0
241016,1
150466,0
83961,0
291104,0
17459,0
240970,0
16133,0
102632,0
21375,0
120261,0
18921,0
206226,0
195411,0
111104,0
53067,0
56323,0
243319,0
121709,0
174140,0
110069,0
111167,0
256770,0
250734,0
219926,0
111372,0
255481,0
196411,0
129034,0
287097,0
279925,0
166726,0
53758,0
157368,0
120724,0
261655,0
17248,0
75458,0
165548,0
36027,0
228671,0
154531,0
154252,0
34751,0
49512,0
91704,0
175655,0
282913,0
19715,0
167545,0
160540,0
169893,0
262573,0
91237,1
268125,0
252444,0
33504,0
247497,0
62506,0
178068,0
54868,0
156770,1
54642,0
256317,0
108389,0
1549,0
252041,0
128691,0
252413,0
90584,0
203504,0
267690,0
255123,0
18967,0
222454,0
246898,0
73775,0
293170,0
138603,0
50514,1
227108,0
119792,0
202513,0
65766,0
256998,0
12638,1
97705,0
168282,0
61749,0
214878,0
26278,0
78743,0
230767,0
306998,0
123297,0
37287,0
255793,0
51128,1
132876,0
221304,0
79862,0
211377,0
37329,1
82414,0
51385,0
284379,0
187507,1
280221,0
178520,0
235278,0
152714,0
79519,0
20185,0
63541,0
183100,0
37393,0
71493,0
222370,0
114287,0
124437,0
290697,1
264657,0
270452,0
268682,0
69222,0
108684,0
298160,0
148048,0
52116,0
158946,0
264852,0
217483,0
60623,0
164759,0
9855,0
97503,0
82579,0
204380,0
116455,0
229492,0
217470,0
164774,0
133094,0
287128,0
185415,0
216380,0
69732,0
132324,0
180899,0
43638,0
304912,0
42834,0
149687,0
159142,0
221741,1
236004,0
56058,0
163568,1
78945,0
27708,0
124360,0
279085,0
57685,0
288463,0
207891,0
129850,0
236024,0
168542,0
229308,1
258231,1
35999,0
120888,1
137187,0
151142,0
226670,0
3236,0
134672,0
194194,0
169205,0
258924,0
249558,0
63536,0
87238,0
238769,0
285625,0
299831,0
2325,0
256581,0
142541,0
10040,0
259843,0
49532,0
149250,0
73344,0
186750,0
237356,0
290824,0
221652,0
259170,0
186306,0
19139,0
185842,0
154265,0
298152,0
278762,0
227738,0
173721,0
178468,0
105999,0
195319,1
225969,0
303055,0
287775,0
103604,0
179862,0
48372,0
92127,0
150726,0
73688,0
195479,0
154617,0
156654,0
152831,0
63711,1
52384,0
213664,0
127941,0
80156,0
139848,0
97879,0
304995,0
261827,0
94318,0
60323,0
119944,0
120567,0
210919,0
211546,0
266955,0
182563,1
74090,0
142694,0
186499,0
219944,0
42255,0
100311,0
298376,0
61957,0
176063,0
154177,1
258783,0
292878,0
230512,0
248080,0
307449,0
294393,0
243378,0
60910,0
47175,0
249131,0
212108,0
72587,0
186562,0
251809,0
145564,0
236967,0
200680,1
182108,0
116352,0
10901,0
36388,0
291085,0
312,0
28328,0
302958,1
90802,0
26902,0
145590,0
26166,0
229543,1
287654,0
70641,0
183401,0
244681,0
122192,0
177717,0
27515,0
281655,0
57598,0
215737,0
280611,0
226145,0
191741,0
179138,0
68750,0
248364,0
186914,0
296136,0
289360,0
294780,0
235405,1
81259,0
276173,0
165788,0
299963,1
174454,0
89493,0
204019,0
222369,0
25711,0
102227,0
231900,0
250829,0
223152,0
119253,0
29391,0
110634,0
288349,0
135694,0
221038,0
110254,0
235835,0
195172,1
144070,0
230893,0
152031,0
102156,0
208835,0
178276,0
229335,0
127471,0
162167,0
114665,0
140534,0
76280,1
210656,0
99251,0
305995,0
246799,0
62150,0
188059,0
232778,0
108405,0
161208,0
178867,0
44041,0
251417,0
282998,0
110142,0
54897,0
306683,0
225420,0
46983,0
48267,0
174641,0
69951,0
31651,0
114450,0
296546,0
12109,0
109935,0
213256,0
261739,0
242334,0
77255,0
211951,1
222243,0
133556,0
3170,0
21135,0
170426,0
102697,0
254101,0
234222,0
234100,0
184421,0
27165,0
255949,0
172296,0
138480,0
247501,0
221438,0
20199,0
133492,0
183670,0
156825,0
242726,0
101186,0
37584,0
253024,0
101318,0
300461,0
171734,0
140157,0
146793,0
25106,1
182831,0
101355,0
277083,0
58414,0
199244,0
282754,0
194046,0
161984,0
150721,0
88574,0
306059,0
30073,0
198745,0
305493,0
191530,0
258073,0
4305,0
66556,1
264464,0
51303,0
245830,0
247426,0
206592,0
283470,1
225901,0
102062,0
229967,0
305912,0
212592,0
204362,0
35393,0
39871,0
206490,0
213966,0
8115,0
236162,0
227566,0
139671,0
196720,0
143428,0
155283,0
171447,0
274858,0
164833,0
205022,0
169441,0
126092,0
76120,0
62488,0
39640,0
84536,0
100203,0
44938,0
229396,0
213232,0
134432,0
144375,0
731,0
129582,0
34547,0
122142,0
296522,1
6564,0
213291,0
178366,0
183590,0
69036,0
185018,0
244419,0
15898,0
271159,0
226736,0
282532,1
191245,0
33487,0
216997,1
192298,0
126444,0
249718,0
208587,0
44541,1
198877,0
164847,0
70671,0
305524,0
248771,0
160684,0
194828,0
58515,0
283349,0
47224,0
69338,0
34080,0
193188,0
132921,1
82297,1
109484,1
119793,0
112322,0
203265,1
83466,0
127251,0
23802,0
213858,0
271808,1
140397,0
255760,0
259061,0
217323,1
228106,0
45904,0
234736,0
287320,0
270049,0
50101,0
3604,1
258500,0
122766,0
94525,0
165431,0
211592,0
129534,0
43775,0
213992,0
180148,0
221342,0
204070,0
30702,0
256004,0
26241,0
205097,0
33831,0
170327,0
19566,1
112622,0
81921,0
6540,0
59849,0
50883,1
47515,0
287172,0
305847,0
225508,0
91305,0
187150,0
200842,0
129563,0
233330,0
78076,0
79366,0
186478,0
261262,1
66003,0
182493,0
165539,0
193900,0
110752,0
48337,0
240603,0
37046,0
70061,0
108781,0
226997,0
295,0
132643,0
39378,0
285075,0
295889,0
98836,0
25561,0
104617,0
27198,0
60848,0
300109,0
107065,0
214556,0
66251,0
153352,0
278779,0
275451,0
49941,0
44543,0
183839,0
36529,0
100003,0
165547,0
206024,0
154799,1
48274,0
255999,0
282642,0
158121,0
208461,0
18451,0
152622,0
40467,0
18515,0
266599,0
68575,1
166128,0
95653,0
51403,0
42701,0
213832,0
251455,0
233472,0
143517,0
44210,0
2008,0
118970,0
49946,0
14278,0
203811,0
65431,0
236857,0
47890,0
161787,0
258560,0
55664,0
209368,0
178992,0
284103,0
191500,0
96604,0
57330,0
300053,1
13495,1
38607,0
154619,0
51474,0
167248,0
156169,0
272466,0
166440,0
297109,0
101816,0
294063,0
189619,0
202267,0
304856,0
60104,0
223524,0
61987,0
116553,0
122885,0
124532,0
26068,0
237627,0
102221,0
163679,0
191163,0
196640,0
279493,0
235432,0
261839,0
36175,0
109797,0
95766,0
89142,0
51718,0
290755,0
74186,0
132442,0
8389,0
186633,0
182815,0
275771,0
146609,0
71352,0
274699,0
258462,1
102674,0
113489,0
286039,0
43117,0
187007,0
93264,0
24473,0
5878,0
185270,0
298286,0
66797,0
129090,1
175533,0
240178,0
294640,0
203749,0
67147,0
31736,0
20364,0
171499,0
67460,0
230996,0
283580,0
142763,0
165128,1
99639,0
114738,1
211176,0
294029,0
298415,0
60080,0
233698,0
29570,0
151834,0
115253,0
223848,0
209691,0
303180,0
198605,0
303870,0
122929,0
264802,0
159990,0
115967,0
71017,0
81126,0
97943,1
200362,0
2475,0
73616,0
97062,0
259066,0
185278,0
280450,0
206773,0
91242,0
210276,0
251360,0
31448,0
160364,0
68410,1
4577,0
34763,0
277327,0
105847,0
116127,0
43255,0
117899,0
31833,0
165412,0
5504,0
170065,1
84452,1
258397,0
286304,0
274352,0
110787,0
236490,0
170992,0
8351,0
31196,0
277772,0
12876,0
81040,1
110737,0
121198,0
29491,0
162544,0
60278,0
14158,0
147557,0
278861,0
237272,0
176560,0
223170,0
281854,0
99281,0
215383,0
148303,0
194403,0
85881,0
142022,0
92986,0
23019,1
71637,0
174165,0
297997,0
245113,0
7048,0
263983,1
85521,0
19505,0
231289,0
53827,1
77843,0
61700,0
21372,0
216531,0
264779,0
121423,0
12539,0
121317,0
103872,0
275294,0
259650,0
284140,0
11240,0
233751,0
253509,0
214035,0
111097,0
130987,0
266711,0
189617,1
80972,0
155931,0
78599,1
220868,0
275017,0
168368,0
174571,1
12162,0
96175,0
281596,0
10364,0
194292,0
265961,0
76884,0
220605,0
285838,0
142786,0
82699,0
211005,0
176859,0
98056,0
242826,0
244507,0
97269,0
57933,0
277949,0
168951,0
198487,0
222562,0
236444,0
274727,0
226091,0
16338,0
256130,0
91235,0
275134,1
176172,0
22556,0
229818,0
19001,0
82337,0
46128,0
118376,0
301818,0
49514,0
49283,0
283235,1
223255,0
96735,0
41571,0
71612,0
233707,0
291909,0
137243,0
254139,0
75939,0
17752,0
129904,0
198773,0
152245,0
2896,0
303312,0
173648,0
168931,0
125317,0
124752,0
263398,0
223701,0
224447,0
266889,0
131674,0
71745,1
301318,0
8045,0
210037,0
150011,0
166879,0
82460,0
209381,0
102366,1
118259,0
73415,0
247119,0
27077,0
177459,0
3582,0
287677,0
240384,0
9750,0
121161,0
238115,0
151896,0
138076,0
37622,0
136516,0
35699,0
138047,0
143853,0
65758,1
34526,1
229062,0
102081,0
69245,0
197220,0
285869,0
37804,0
170592,0
209453,0
259582,0
226338,0
171331,0
60142,0
26580,0
216545,0
241369,0
32562,0
222141,0
273034,0
175659,0
285593,0
124183,0
231917,0
263830,0
256870,0
273919,0
230447,0
8873,0
91607,0
193624,0
76444,0
36641,0
60593,0
135562,0
40736,0
125154,0
108862,0
139423,0
79409,0
93703,0
167551,0
272098,0
239697,0
211713,0
11429,0
114951,0
79418,0
27960,0
90914,0
5921,1
64614,0
44417,0
155670,0
133848,0
128437,0
75918,0
264855,0
188308,0
223366,0
199471,0
87017,0
211187,0
36492,0
146503,0
291014,0
239873,0
81641,0
42579,0
187619,0
199263,0
297584,1
209402,0
76296,1
201235,1
136223,1
64814,0
173539,0
125357,1
51188,0
12496,0
208148,0
27009,0
66156,0
264641,0
175464,0
46045,0
198020,0
33347,1
173747,1
258722,0
188778,0
26184,0
39401,0
146985,1
4824,1
177803,0
131392,0
266322,0
102611,0
173282,1
253935,0
220738,0
281815,0
217812,0
143702,0
173959,0
269223,0
176858,0
303475,0
240829,0
292995,0
221653,0
210136,0
282535,0
154708,0
195350,0
30894,0
280985,0
234927,0
56402,0
93708,0
63943,0
222918,1
139788,0
87522,0
228212,0
193515,0
29404,1
108494,0
255515,1
85541,0
80349,0
57265,0
94613,0
103389,0
33327,0
27740,1
302418,0
273916,0
88418,0
122883,0
121288,0
6041,0
171382,0
304426,1
142491,0
157264,0
154964,0
293623,0
213685,0
270352,1
169840,0
268491,1
226723,0
134816,0
150845,0
100139,0
252294,0
56604,0
259438,0
31460,0
117103,0
264110,1
24732,0
177675,0
212598,0
8485,0
55498,0
22932,0
196797,0
38824,0
295111,1
157707,0
133168,0
307340,0
106716,0
299540,0
43213,0
29031,0
141330,0
292761,0
6711,0
179170,0
175121,0
147389,0
28788,0
119752,0
49800,0
16538,0
70397,1
120782,0
144794,1
44966,0
48055,0
50668,0
203808,0
255909,0
185124,1
184786,0
212025,0
2903,1
143694,0
29214,0
76517,0
